CDC;Nome;Peso;Grade
00434142035;GER MALA DIRETA CARTOES;66;135
00434142050;GER PLANEJ CANAIS FISICOS CART;33;135
00434142051;COORD PLACCAR;165;135
00434142060;GER TANGIVEIS;33;135
00434142093;UNID COB ESCOB CONSORCIO;33;135
00434142111;UNID CONTROLE E HOMOLOGACOES;99;135
00434142115;GER JURIDICO CONTENCIOSO;99;135
00434142121;GER PLANEJAMENTO;66;135
00434142141;GER PRODUTOS ALTA RENDA;165;135
00434142142;GER HUB DIGITAIS E PARCERIAS;297;135
00434142143;COORD ENG DE PROCESSOS I;66;135
00434142144;UNID MOD PARAMETROS;33;135
00434142145;UNID OPORTUNIDADES COMPLIANCE;99;135
00434142146;UNID MONIT PORTFOLIO;132;135
00434142148;GER ESTRATEGIA PRIVATE;33;135
00434142180;SUP DESENV ATAC CAMBIO SEGUROS;330;135
00434142229;COORD PMO OBZ TI;693;135
00434142256;GER CRM PRODUCAO PJ E NCC;33;135
00434142348;COORD REVISAO ESTRA AG LARANJA;33;135
00434142349;COORD INFORMACOES GERA;33;135
00434142350;COORD AGIR COM IA TRILHAS;33;135
00434142351;COORD RESULTADOS E INDICADORES;132;135
00434142352;COORD SEMESTRAL;66;135
00434142353;COORD DE RENTABILIZACAO CC;165;135
00434142354;COORD GESTAO CC E PAGAMENTOS P;33;135
00434142355;COORD GESTAO CONTA CORRENTE PF;33;135
00434142358;UNID DE VENDAS;33;135
00434142359;UNID DE PRICING;33;135
00434142360;UNID DE GESTAO;33;135
00434142361;COORD VENDAS CC;66;135
00434142363;COORD PRICING CC;132;135
00434142364;GESTAO TARIFAS E PORTABILIDADE;33;135
00434142366;COORD DE PRODUTOS DIGITAIS;33;135
00434142368;GER JUR DADOS TEC E OP BANKING;99;135
00434142369;UNID JUR PODER PUBLICO;33;135
00434142370;UNID QUALIDADE ATIVOS PJ;66;135
00434142371;UNID JORNADA GERENTE ROTATIVOS;132;135
00434142372;UNID JORNADA CLIENTE ROTATIVOS;132;135
00434142373;UNID PORTFOLIO E REGULAT DESC;33;135
00434142374;UNID JORNADA CLIENTE DESCONTOS;33;135
00434142377;UNID JORNADA CLIENTE GIRO;66;135
00434142378;UNID PRICING ROTAT E PREVENT;33;135
00434142379;UNID OPERACOES MESA;66;135
00434142381;UNID MESA PRECOS ATIVOS E2 E3;231;135
00434142382;UNID PRICING CLIENTE;132;135
00434142383;COORD PROJETOS REDE;165;135
00434142394;GER MIGRACAO CLOUD E EFICIENCI;33;135
00434142399;GER OPER CENTRALIZADAS PF;132;135
00434142403;CEL CONFERENCIA CHEQUES 2;33;135
00434142405;CEL CONFERENCIA CHEQUES 4;33;135
00434142409;UNID DE PROJETOS ESPECIAIS;66;135
00434142412;CEL GESC CIVEL MASSIFICADO RJ;198;135
00434142414;COORD AQUISICAO SELLERS IUPP;198;135
00434142415;COORD GEST TARIFAS;66;135
00434142418;SUP RO VAREJO;132;135
00434142420;UNID DE FUNC BANCARIO;231;135
00434142422;DIR EXEC DE SIST E ARQ;13926;135
00434142424;GER JORNADA ONBOARDING CARTOES;33;135
00434142426;COORD PLAN EXP CLIENTE CART;264;135
00434142430;GER ATEND DIG E PLAT;396;135
00434142441;DIR EXEC OPER E ATENDIMENTO;33;135
00434142445;DIR OPERACOES ATACADO;198;135
00434142446;SUP CONTR ATIVOS MN GARAN FORM;33;135
00434142486;SUPT AGRO;66;135
00434142493;GER DE GESTAO CORBANS;165;135
00434142500;GER JORNADA ENGAJAMENTO CARTAO;264;135
00434142501;COORD PROD AGREGADOS;33;135
00434142509;GER REGULATORIA DE OPERACOES;33;135
00434142515;SUP TEC CANAIS PF;33;135
00434142523;SUP TEC SECURITIES SERVICES;33;135
00434142536;GER PLAT 7353 PESADOS RECIFE;33;135
00434142571;GER PLAT FIAT SP I;33;135
00434142574;GER PLAT CONC BLUM FLORIPA;33;135
00434142578;GER PLAT FIAT FORTALEZA;33;135
00434142585;GER PLAT FIAT RECIFE;495;135
00434142593;GER PLAT LI PR INT;33;135
00434142598;GER PLAT CONC RECIFE;33;135
00434142617;UNID ESTRATEGIA MESA;198;135
00434142624;UNID GOVERNANCA DE CREDITO;99;135
00434142626;UNID ESTRAT RIS CRED EMP VAREJ;33;135
00434142628;UNID MODEL NAO CORRENTISTA;99;135
00434142629;GER EXPLIC PDD PROC DGA UIS;66;135
00434142631;COORD SOLUCOES EXTERNAS EMPS;33;135
00434142639;COORD VENDAS DIGITAIS CARTOES;132;135
00434142645;COORD TRAB E ACOES ESP CIV RJ;33;135
00434142648;GER PLAN ATEND VENDAS RET REDE;132;135
00434142653;GER ESTRAT RISC CRED EMP;231;135
00434142654;UNID SOL ANALITICAS COBRANCA;33;135
00434142655;UNID TRANSFORMACAO E PORTFOLIO;33;135
00434142658;UNID GESTAO MESAS DE PREVENCAO;495;135
00434142659;UNID POL CREDITO CARTOES;33;135
00434142677;COORD ATEND ATIVOS ME E SERV;66;135
00434142679;COORD CONTRATACAO TRADE ME;231;135
00434142698;SUPERINT COM REG 70 IU DIGITAL;132;135
00434142700;UNID DE INFORMACOES E ESTUDOS;66;135
00434142714;GER SEG CREDITO GE E RISCOS;33;135
00434142715;UNID SEG PREV PERDAS CRED PF;33;135
00434142716;UNID ABERTURA CONTA IA IU PERS;33;135
00434142717;UNID SEG OPERACIONAL IV;66;135
00434142718;UNID PROCESSOS;264;135
00434142724;GER PLAN FIN DPCA E METAS;231;135
00434142725;GER PLAN FIN OPER E ATEND;132;135
00434142726;COORD DIVERSIDADE E INCLUSAO;165;135
00434142728;GER ONBOARDING CLIENTES;66;135
00434142737;FILIAL PAG E RECEB BRAS I TB;33;135
00434142743;FILIAL PAG E RECEB SP L TB;33;135
00434142753;CEL TRAB RESIDENTE SUL;66;135
00434142754;GER PROC TRANSFORM EXCEL CONT;2112;135
00434142770;GER CRM PRODUCAO PF;33;135
00434142771;COORD CRM PRODUCAO PF;66;135
00434142772;COORD DE CAMPANHAS II;33;135
00434142773;COORD CRM NEGOCIOS CARTOES 2;66;135
00434142779;COORD VENDA DE BENS E EQUIP;132;135
00434142781;UNID RO CERT ACVIC REDE ATEND;99;135
00434142782;UNID CERTIF SOX CORPORATIVO;330;135
00434142785;UNID CI CAMBIO;33;135
00434142786;UNID RO CRED E COBR NAO COR;198;135
00434142792;UNID COMMAND CENTER EXTERNAS;33;135
00434142796;GER NEGOCIOS PJ;33;135
00434142797;UNID GESTAO PRODUTOS PJ;66;135
00434142807;UNID PREV FRAUD CART CRED NAC;132;135
00434142829;GER OP PLANO EMPRESARIO;33;135
00434142832;SUP CONCESSAO MIDDLE 2;33;135
00434142834;GER CONCESSAO MIDDLE CTBA;132;135
00434142839;UNID PROJ VIC MC E RISCOS;231;135
00434142840;UNID DE INFRA E AUTOMACAO;99;135
00434142842;COORD DEC SCI IMOB ITI DIGITAL;33;135
00434142856;CEL TRAB RESIDENTE RJ;33;135
00434142858;GER JUR COBRANCA;231;135
00434142859;GER JUR E ESTRAT IMOB E SEG;132;135
00434142860;UNID VEIC CRED PJ;33;135
00434142861;UNID ESTRAT CRED CONS;66;135
00434142883;COORD PROJ TRANSF PERSON 2;66;135
00434142884;COORD INFRAESTRUTURA;165;135
00434142885;COORD PERF GERA E METAS;66;135
00434142887;COORD COMUNICACAO;66;135
00434142902;CEL OPERACOES ATIVOS PJ - 2;99;135
00434142903;CEL OPERACOES ATIVOS PJ - 3;165;135
00434142904;CEL OP ABERTURA DE CONTAS;165;135
00434142905;CEL OPERACOES ATIVOS PJ - 5;99;135
00434142906;CEL SUPORTE ESPECIALIZADO PFPJ;561;135
00434142921;COORD PLANEJAMENTO ESTRATEGICO;33;135
00434142922;GER PLANEJ ESTRATEGICO CARTOES;66;135
00434142923;UNID PLD WMS PRIVATE;33;135
00434142930;SP ADM-CEIC-T ITSEG EGYDO CONC;264;135
00434143040;UNID POL CRED VEIC ITC;99;135
00434143045;COORD DE PLANEJAMENTO DGTO;66;135
00434143046;COORD GESTAO DE RISCOS DEOA;132;135
00434143069;UNID RO FINANCAS I;33;135
00434143082;GER ENG IMPLA INFRA;297;135
00434143147;SUP ARQUITETURA DE CLOUD;33;135
00434143152;HUB SUPORTE COMERCIAL;693;135
00434143172;COOD WEB ANALYTICS E PLAN;33;135
00434143173;GER FULFILMENT;33;135
00434143226;UNID DE TESTE DE ESTRESSE;66;135
00434143249;GER CRM CLIENTE PF;66;135
00434143250;UNID PROJ CANAIS DIGITAIS PF;66;135
00434143251;UNID CONTR DE CREDITO E CUSTOS;561;135
00434143252;UNID SUPORTE NEGOCIO ERP;1452;135
00434143254;GER GESTAO DIGITAL IN FINANCE;363;135
00434143281;COORD ANALYTICS PRICING;99;135
00434143352;CHAPTER INCENTIVOS;165;135
00434143353;UNID COMUNIC E CAPACIT;33;135
00434143361;COORD DE VENDAS;99;135
00434143363;COORD GESTAO CONSIGNADO;693;135
00434143366;UNID PROJ PRODUTOS E WORKFLOW;330;135
00434143370;COORD DEC SCI QUALIDADE;99;135
00434143379;COORD SUBSIDIOS 2;165;135
00434143380;UNID COB ESCOB VEICULOS PF II;33;135
00434143381;UNID COB ESCOB VEICULOS PF;33;135
00434143385;UNID QA E GESTAO DE RELACION;726;135
00434143391;UNID FINANCAS ATACADO;33;135
00434143392;GER CANAL DIGITAL E GOV PRODUT;198;135
00434143396;CEL MESA AUTORIZACOES CARTOES;297;135
00434143399;SUP ACOES CONTR PRO VARA CIVEL;957;135
00434143402;UNID PROC CONT OPER CREDITO 2;165;135
00434143403;UNID DE QUALIDADE CONTABIL;66;135
00434143411;GESTAO CONTABIL SEGURADORAS;99;135
00434143422;PLAT ITAU EMP BUS 6030 NITEROI;33;135
00434143434;COORD CRM RESULTADOS PF;33;135
00434143435;COORD CRM IA E IU 1;66;135
00434143440;UNID POL CRED VEIC REDE ICAR;132;135
00434143441;SUP JUR INTL PP SAMB SEG E PRE;165;135
00434143487;COORDENACAO OPERACOES;66;135
00434143591;COMERCIAL MESA PF I;1188;135
00434143593;RELAC COMER E MESA DE SOLUC PJ;231;135
00434143597;ORIGINACAO PREPARACAO OFICINA;66;135
00434143598;KAIZEN & LEAN;99;135
00434143599;UNID AVAL INVEST E IMPAIRMENT;33;135
00434143602;UNID OPERACOES ATIVOS PJ II;33;135
00434143603;CEL OPERACOES ATIVOS PJ - 6;33;135
00434143616;PLAT ITAU EMP 2 1403 BH J PINH;1254;135
00434143620;UNID FECHAMENTO GERENCIAL PDD;231;135
00434143621;UNID ATEND VAREJO CONSOLID;264;135
00434143629;HUB GOVERNANCA;99;135
00434143630;UNIDADE BI;297;135
00434143633;UNID TELEMETRIA INSTITUCIONAL;99;135
00434143634;UNID TELEMETRIA CONTR OPER FIN;33;135
00434143635;COORD DE GESTAO DE ATIVOS;99;135
00434143637;COORD MODELAGEM E PRECIFICACAO;33;135
00434143638;COORD PROJETOS E PROCESSOS;132;135
00434143647;UNID CONTR CARTOES/REM PARC;33;135
00434143648;UNID PLAN FINANCEIRO CARTOES 2;528;135
00434143649;UNID ROTATIVOS CREDITO EMP;33;135
00434143650;UNID RO FINANCAS II;99;135
00434143651;UNID PRO CIVEL;66;135
00434143653;UNID NUCLEO NSP;66;135
00434143658;UNID PLAN ESTUDOS REDE ATACADO;264;135
00434143663;UNID ATEND CAPITAL DE CREDITO;33;135
00434143670;UNID RO ATENDIMENTO;66;135
00434143702;GER POL DE CANAIS DE COBR EMP;33;135
00434143703;UNIDADE DE PRECOS;66;135
00434143704;UNID ESTRATEGIA AT CREDITO EMP;66;135
00434143705;UNID ATUACAO CANAL COML;99;135
00434143708;UNID MESA CRED PERSONNALITE;66;135
00434143711;UNID DESENHO SUP E PROC COBR;264;135
00434143724;COORD TEC TESTES REUSO MASSA;330;135
00434143727;UNID RO CERT REMOTA VAREJO;165;135
00434143733;UNID CONTRA COBRANCA;264;135
00434143740;COORDENACAO DE QUALIDADE;33;135
00434143742;COORD DE DADOS TRABALHISTAS;231;135
00434143749;COORD PLANNING & PERFORMANCE;231;135
00434143750;COORD PRODUTOS DIGITAIS PF LL;33;135
00434143751;COORD PRODUTOS DIGITAIS PF L;33;135
00434143759;UNID ATEND CARTOES E RELAC;132;135
00434143777;GER DESENVOLVIMENTO COML I;66;135
00434143780;UNID ESTUDOS ORCAMENTARIOS II;99;135
00434143793;UNID FINANC CONT FISCAIS;297;135
00434143806;COORD ATEND CLIENTES MOV ASSET;231;135
00434143811;UNID POLITICAS CONTAB VAREJO;165;135
00434143813;UNID ESTRATEGIAS DE CALCULO;132;135
00434143818;UNID COMUNICACAO E CAPACITACAO;33;135
00434143819;COORD DEC SCI CONS. CNSG. MICR;66;135
00434143821;UNID PLD;99;135
00434143822;GER DE INTEGRIDADE E POLITICAS;198;135
00434143825;UNID CLIENTE NOVO PJ;198;135
00434143828;UNID URA CRED VEICULOS PF;396;135
00434143830;UNID ANALISE FIAT PARCERIAS;66;135
00434143842;UNID PLAN FIN ANALITICO;66;135
00434143849;UNID PLAN FIN AREA DE RISCOS;132;135
00434143850;EXPER CONVERSAC E NAO LOGADO;99;135
00434143855;UNID PLAN FIN OPER E TI;66;135
00434143859;GER DE AVA DE RISC DE SEG INFO;99;135
00434143863;GER PLANEJ DADOS TRABALHISTAS;396;135
00434143864;GER ACORDO CCV ESTRAT GESC;825;135
00434143865;GER OPERACOES TRABALHISTAS;693;135
00434143867;COORD PMO ENGENHARIA CARTOES;33;135
00434143885;GER NEGOCIOS CRED IMOB;231;135
00434143887;SUP FRANQ CENTRAIS ATENDIMENTO;924;135
00434143896;GER CRED IMOB COML IMOB II;33;135
00434143897;GER COML CRED IMOB CANAIS EXT;33;135
00434143901;UNID GESTAO OPERACIONAL PD;264;135
00434143902;UNID ANALYTICS;297;135
00434143908;PLAT ITAU EMP BUS 0925 BH SAVA;297;135
00434143911;SUP JUR SOC CT PI IMB VEI CNSG;726;135
00434143912;GER JUR SOC GOV MKT PI TER SET;132;135
00434143914;UNID JUR TRAB INT AUD MG;33;135
00434143915;UNID JUR TRAB INT AUD PR;33;135
00434143916;UNID JUR INTERNO TRAB DEFESARJ;33;135
00434143917;UNID COB OP VEIC E BPF AJUIZ;33;135
00434143920;UNID POLIT COBR IMOB CONS;33;135
00434143925;UNID GOV INCENTIVOS RO;66;135
00434143926;COORD ECOMMERCE NOVA.COM;33;135
00434143927;SUP PRODUTOS FRANQUIAS FINANC;165;135
00434143928;COORD PRODUTOS E RENTAB CART;99;135
00434143929;UNID PROJETOS AUTOMACAO I;33;135
00434143933;COORD DESBLOQUEIO E ATIVACAO;33;135
00434143934;SUP DE OPERACOES AP;1221;135
00434143936;GER SERVICING DIGITAL;594;135
00434143943;SUP CUBO;33;135
00434143947;UNID METODOS E ENG PROCESSOS 1;66;135
00434144046;PLAT ITAU EMP TOP 0262 SP AV P;1419;135
00434144110;PLAT ITAU EMP TOP 0366 FORTALE;66;135
00434144120;PLAT ITAU EMP TOP 0009 CMP;1287;135
00434144137;PLAT ITAU EMP TOP 0057 CENTRAL;1254;135
00434144152;PLAT PODER PUBLICO B HTE 1403;264;135
00434144153;PLAT PODER PUBL UBERLANDIA0148;132;135
00434144170;PLAT ITAU EMP TOP 0263 SBC-R R;1056;135
00434144214;UPSA-1610 SP XXV DE MARCO;5247;135
00434144243;COORD GEST CENTRALIZ CONTATOS;66;135
00434144245;UNID MODELO E CAPACITACAO;165;135
00434144247;UNID OBRIGACOES LEGAIS;66;135
00434144250;UNID CUST PERSON EMP CAN MKT;33;135
00434144253;GER COMUNIC E CHANGE MANAG;66;135
00434144254;UNID ATENDIMENTO FISCAL;66;135
00434144312;PLAT ITAU EMP TOP 0364 B BVIA;33;135
00434144405;GER JUR M-A;165;135
00434144410;UNID RENOVACAO KYC VAREJO;396;135
00434144422;COORD CRM VISAO CLIENTE PJ 1;33;135
00434144424;UNID INTELIGENCIA ANALITICA I;33;135
00434144426;SUP ATENDIMENTO DIGITAL;396;135
00434144428;UNID HUB ATEND DIGITAL CARTOES;132;135
00434144432;UNID HUB ATD DIG PJ NAO LOGADO;66;135
00434144434;GER PLATAFORMA OMNI;3828;135
00434144436;COORD GOVERNANCA E COMUNICACAO;231;135
00434144439;GER GEST PORT QUALI VAR E ATAC;429;135
00434144444;UNID CRCC;33;135
00434144459;COORD INFRA DATA CENTER CTMM;66;135
00434144461;GER TELEMETRIA RISCO CRED DIGI;33;135
00434144463;COORD DEC SCI ATENDIMENTO;165;135
00434144464;COORD ANALYTICS PRODUTOS 2;66;135
00434144466;COORD COE ANALYTICS SQUAD 2;99;135
00434144467;COORD ENG ACELER DADOS ANALYTI;66;135
00434144471;UNID PLAN FIN OPER ATACADO;132;135
00434144476;COORD PROCESSOS QUALI E STARTU;33;135
00434144477;UNID FERRAMENTAS RO;165;135
00434144479;COORD INTEL EM INVESTIMENTOS;99;135
00434144480;COORD DE EFICIENCIA DO NEGOCIO;66;135
00434144529;COORD APPS E AUTOSSERVICOS ADM;33;135
00434144537;GER CONTROLE E GESTAO;33;135
00434144541;UNID COMMAND CENTER INTERNAS;33;135
00434144548;UNID RO JURIDICO E OPERAC I;363;135
00434144549;GER DE RISCOS DE TECNOLOGIA;957;135
00434144550;GER SUPORTE E ATENDIMENTO;429;135
00434144551;UNID DE AUTOMACAO E DADOS;66;135
00434144553;UNID PLAN FIN DPCA E METAS;264;135
00434144554;UNID PLAN FIN PATR E COMPRAS;165;135
00434144559;GER PROCESSOS PF;396;135
00434144560;UNID PROCESS ATEND PF 2;33;135
00434144561;UNID PROCESS ATEND PF 3;33;135
00434144566;COORD CUSTO E CONTR LOGIS CART;165;135
00434144567;UNID ANALYTICS;132;135
00434144571;GER COE AN ICCD E REGULATORIOS;66;135
00434144573;PROC E PROJ ATE CARTOES PE 1;165;135
00434144589;GER ATEND DIGITAL PLAN CARTOES;66;135
00434144594;COORD GEST PORTF ATACADO;66;135
00434144600;GER ENDOMARKETING;99;135
00434144602;UNID SUST ATAC RISC E OPER;99;135
00434144604;COORD SUST INSTITUCIONAL;33;135
00434144605;UNID MKT NEG PRODUTOS PF;99;135
00434144606;COORD POSICIONAMENTO EM SUST;33;135
00434144607;COORD DEMANDAS DE MERCADO;66;135
00434144610;COORD MKT DIGI E FRAUDE;99;135
00434144612;UNID REDE;33;135
00434144613;UNID CARTOES;132;135
00434144614;UNID IU EMP ATAC LATAM;66;135
00434144615;UNID PVT SOLUCOES SP;198;135
00434144619;GER LABORATORIO ANALYTICS;66;135
00434144626;UNID CANAL DIGITAL E DADOS;66;135
00434144636;UNID GEST PLATAFORMAS SERV DIG;33;135
00434144647;DIR NEGOCIOS VAREJO-AG DIGITAL;66;135
00434144651;UNID PLAN E GOVERNANCA GESC;33;135
00434144668;GESTAO DE PROJETOS E TI;33;135
00434144672;COORD DISTRIBUICAO E VENDAS IU;33;135
00434144673;COORD TESTES FUNC ACESSIB;66;135
00434144674;COORD DE PRODUTOS DIGITAIS;66;135
00434144708;UNID POLITICAS CONTAB ATACADO;33;135
00434144712;COORD MKT PERFORMANCE ITI;99;135
00434144719;UNID PLANEJ PREV FRAUDES CE;66;135
00434144720;UNID POLIT DE AUTENT EM CANAIS;33;135
00434144739;GER PLANEJAMENTO E ESTUDOS;66;135
00434144744;PLAT NUCLEO UNICLASS 6;33;135
00434144777;DIR OPERACOES VAREJO;66;135
00434144785;COORD ESTRATEGIA E LAUDO;132;135
00434144805;SUP GEST DADOS E OPEN FINANCE;99;135
00434144821;COORD QUALID TES FRONT;33;135
00434144826;COORD CX PJ 3;33;135
00434144828;GER EXPERIENCIA OMNI;132;135
00434144830;UNID DE INCENT E PERFORMANCE;99;135
00434144832;UNID GEST RISCOS OPER ATEND;33;135
00434144836;COORD OPER AUTOMACOES;396;135
00434144844;UNID PLANEJAMENTO PF;33;135
00434144865;UNID ALTOS VALORES EMP3 1;231;135
00434144866;UNID DIGITAL DICOM 10;132;135
00434144919;COORD SQV E ANALYTICS;33;135
00434144921;UNID CCV E ACORDOS TRABALHISTA;33;135
00434144932;COORD ENG FOUNDATION CA ASSIST;165;135
00434144941;SUP PROJ E PLANEJ DE ATEND;99;135
00434144943;UNID PROJ URAS CIVCS;66;135
00434144944;UNID PROJ E PROC INFRA;132;135
00434144952;UNID PLANEJ ATEND EXTERNO;99;135
00434144955;UNID PROCESSOS PJ CROSS;66;135
00434144968;GER ESTRATEGIA ATENDIMENTO;33;135
00434144977;UNID MKT FORCA DE VENDAS IA;198;135
00434144978;GER PARTIC PREMIUM E SUPER;99;135
00434144979;GER PLATAFORMAS DE MARCA;99;135
00434144980;UNID DO ATACADO;33;135
00434144990;COORD PROJ TRANSFORMACAO II;726;135
00434144994;SUP ESCRITORIO TRANSF DIGITAL;132;135
00434144996;GER PLANEJAMENTO;33;135
00434145009;COORD OPERACAO E PROJ PCM;33;135
00434145010;COORD MODELO GMF;33;135
00434145014;COORD VENDOR PROCESSOS E DADOS;330;135
00434145015;COORD SIST REG E FORMALIZACAO;33;135
00434145028;EXPLORACAO & ATIVACAO;33;135
00434145036;KAIZEN & POS;33;135
00434145037;UNID TARIF SEGUROS E CAP;33;135
00434145038;UNID PROJ PAF PROD METOD;99;135
00434145041;GER GEST CONT TVM E DERIV;33;135
00434145051;COORD ENG CANAIS CARTOES MOB1;132;135
00434145052;COORD BANKING ITI 1;66;135
00434145058;COORD ENG CAN PJ - PAGAR 1;66;135
00434145060;COORD ENG CANAIS PAGREC PF 6;66;135
00434145061;COORD ENG CANAIS CARTOES INTER;66;135
00434145066;COORD FRAMEWORK DIGITAL;66;135
00434145069;COORD PROJ SEGURANCA;33;135
00434145143;CEL ATEND PREV 4;66;135
00434145209;GER PROGRAMAS DE TALENTOS 2;231;135
00434145225;UNID PLAN FIN PF;99;135
00434145227;GER ESTRATEG MKT DIGITAL PFPJ;132;135
00434145228;UNID METODOS E ENG PROCESSOS 3;99;135
00434145233;COORD GEST OFERTAS DIGITAIS;33;135
00434145247;COORD AQ CART GROWTH;66;135
00434145250;COORD GEST PORTFOLIO CANAIS;132;135
00434145254;UNID ANALYTICS PRO TRAB;33;135
00434145314;SUP TEC CRM OFERTAS;33;135
00434145318;GER PROJETOS DE TRANSFORMACAO;66;135
00434145324;GER WHATSAPP COBRANCA E REDE;33;135
00434145325;DATA SCIENCE & AI GOKU;33;135
00434145326;UNID GOVERNANCA MECS;99;135
00434145327;UNID ESTRATEG OPER COBR 2;264;135
00434145329;COORD CONSULTORIA DADOS 1;33;135
00434145333;COORD FORN DADOS;165;135
00434145335;GER CART CORPORATE E PRE PAGOS;99;135
00434145345;COORD GEST ACE CONT ANL EXPLOR;33;135
00434145350;SUP TEC INDICADORES;495;135
00434145352;UNID PLAN RESULT SERV DIG;231;135
00434145354;GER PLANEJ FINANC REDE;66;135
00434145362;CAN ATACADO 2;33;135
00434145370;GER CRM VISAO CLIENTE NCC;231;135
00434145395;UNID ATD DIG PLA E NOVOS CHATS;66;135
00434145398;GER RIS CRED CIB;66;135
00434145410;UNID INFORMACOES;33;135
00434145412;COORD EFICIENCIA E RISCOS AG F;99;135
00434145429;UNID VENDAS E EXPERIENCIA ATM;330;135
00434145442;COORD ANALYTICS E INSIGHTS;66;135
00434145458;SUP RO VAREJO AGL PF PJ PP AJI;264;135
00434145482;COORD COMUNIDADE INVEST;33;135
00434145484;SUP COMPRAS TECNOLOGIA;33;135
00434145487;UNID COMPRAS TECNOLOGIA I;99;135
00434145491;GER PROJETO REVISAO ESTRATEGIA;33;135
00434145495;COORD DE REG E VENDA DE VEIC;132;135
00434145496;UNID PREV FRAUD CANAL DIGITAL;33;135
00434145524;UNID MIS CARTEIRA CRED E PDD;33;135
00434145527;UNID CENT VEIC E SEG;33;135
00434145567;GER RO CAPITAL FINANCAS E RI;33;135
00434145570;UNID CANAIS II;33;135
00434145575;GER RO IC/ NEG DIGITAIS;33;135
00434145576;UNID RO IC;33;135
00434145583;UNID RO AP E PRO TRAB;99;135
00434145593;SUP DIGITAL CRED REC E BUREAU;66;135
00434145606;COORDENACAO DE PCP E COE;2772;135
00434145608;PRODUTOS EXPERIENCIA VENDEDOR;99;135
00434145611;GER CONTROLE DE CESSOES;33;135
00434145612;GER PRECIFIC E PLAN FIN CESSAO;132;135
00434145613;GER DIGITAL CARTOES E REC;330;135
00434145614;UNID CRED DIG MARCAS PROPRIAS;165;135
00434145618;UNID MKT NEGOCIOS PROJETO REDE;33;135
00434145624;TRAINEE;33;135
00434145634;UNID IFRS 9 ATEND ATACADO;66;135
00434145637;DIR FINANCEIRAS;165;135
00434145642;UNID MONIT DETEC FRAUDES-REDE;33;135
00434145645;UNID DE PREV A FRAUDES-REDE;33;135
00434145650;UNID AUTOMACAO RECUPERACAO;165;135
00434145673;GER POL CRED E RISCO REDE;165;135
00434145699;UNID ATEND CENTRALIZADO PLD;165;135
00434145700;DIR COMPLIANCE CORPORATIVO;66;135
00434145701;DIR RISCO OPERAC;429;135
00434145703;COORD NUCLEO DE EXCELENCIA OPE;33;135
00434145707;GER PREVENTIVO CORRENTISTA;33;135
00434145709;GER INTELIGENCIA DE NEG PVT;165;135
00434145729;COORD EFICIENCIA DEOA;198;135
00434145766;UNID GESTAO FINANCEIRA;33;135
00434145774;UNID GESTAO ATC VEICULOS;33;135
00434145776;GER GEST CONT PROD NAO FINAN;198;135
00434145799;COORD ASSESSORIA INVEST AGD 5;99;135
00434145810;COORD MKT SEGMENTO IU;33;135
00434145816;COORD APOIO FORMAL IMO CONS;33;135
00434145949;CEL MESA CORRENTISTA I;165;135
00434146124;PLAT ITAU EMP BUS 0009 CMP;264;135
00434146158;PLAT ITAU EMP BUS 0262 SP AV P;759;135
00434146239;PLAT ITAU EMP BUS 0057 SP CENT;693;135
00434146273;PLAT ITAU EMP BUS 1000 SP ESTA;132;135
00434146275;PLAT ITAU EMP PRO 0263 R RAMOS;429;135
00434146650;GER PROJETOS DE ATENDIMENTO;594;135
00434146651;GER BO CANAIS CRITICOS PF PJ;3597;135
00434146668;SUP PROCESSOS PRATICAS TECNO;33;135
00434147219;COORD EVOLUCAO EXP;66;135
00434147223;SUP PAGAMENTOS DIGITAIS;66;135
00434147224;DIR CANAIS INTERNOS & CLIENTE;99;135
00434147225;DIR PRODUTOS E PLAN DE CARTOES;66;135
00434147229;COORD DISTRIBUICAO E VENDAS IA;33;135
00434147240;GER CONS PESSOAS NEG VAREJO II;33;135
00434147417;UNID JUDICIAL PROCESSUAL;528;135
00434147922;EXPENSES FOR SAO JOSE DOS CAMP;33;135
00434148328;SUP TEC PORTIFOLIO;1023;135
00434148342;SUP PLANEJ CARTOES E BANDEIRA;264;135
00434148359;GER COMPRAS TECNOLOGIA IV;33;135
00434148389;UNID COMPL SEG CONSORCIO IMOB;33;135
00434148458;COMUNIC DIGIT MEIOS PAGTO;33;135
00434148473;GERENCIA DE CANAIS DIGITAIS;2046;135
00434148545;COORD FAST PAYMENTS;33;135
00434148562;UNID CI IMOB E CONS OPERACOES;330;135
00434148579;COORD METODO PJ;33;135
00434148591;MIDDLE OFFICE PROC E FERRAM;132;135
00434148613;UNID POLITICAS GLOBAIS PLD;33;135
00434148621;COORD CADASTRO POSITIVO E GIC;66;135
00434148640;COORD CARTAO PJ ATACADO MIDDLE;33;135
00434148643;UNID PLANEJ E GOVERN COMPL;33;135
00434148663;SUP CONTROLE FINAN FUND INST;561;135
00434148697;COORD PROJETOS VAREJO;66;135
00434148715;UNID RECUPERACAO DIGITAL;33;135
00434148733;RECUPERACAO DIGITAL PARCEIROS;33;135
00434148816;SUP CANAIS DIGITAIS CARTOES;99;135
00434148833;CEL MESA CORRENTISTA IV;33;135
00434154241;8274 - RECIFE/PC DOM VITAL - 3;33;135
00434157439;UNID CUST AGL PROD FRAN CAN RI;66;135
00434157535;UNID TELEMETRIA DATAPREP;561;135
