CDC;Nome;Peso;Grade
00434106903;SOROCABA PB YKK;86;118
00434106906;SP ELISEO C SIQUEIRA;172;118
00434106908;BH PB COOPER MEDICOS BH;215;118
00434106910;AMERICANA VL MOLON;172;118
00434106911;MACEIO PB UNIMED;215;118
00434106914;BARUERI-PQ DOS CAMARGOS;172;118
00434106915;JARINU SP;172;118
00434106921;VINHEDO PB DIST INDL;86;118
00434106924;CAMPINAS PB VIRACOPOS;129;118
00434106925;BRASILIA PB TV GLOBO;215;118
00434106926;SP PB VOLKSWAGEN;129;118
00434106931;BRAGANCA PTA JD DO L;129;118
00434106932;PERSONNALITE MARILIA;129;118
00434106933;P ALEGRE BOM JESUS;215;118
00434106934;PONTA GROSSA OFICINA;129;118
00434106935;GUAIBA RS;129;118
00434106938;CONTAGEM-JOAO CESAR;129;118
00434106939;BRASILIA SAT SAMAMBA;129;118
00434106940;SP AV PARANAGUA;172;118
00434106942;CAMARAGIBE PE;172;118
00434106943;SABARA AV CONTAGEM;172;118
00434106944;NOVO HAMBURGO CANUDO;172;118
00434106946;MARINGA AV CERRO AZUL;344;118
00434106947;LONDRINA JD HIGIENOP;215;118
00434106948;N IGUACU MIGUEL COUT;215;118
00434106949;PINDAMONHAGABA M CES;129;118
00434106950;ICARA SC;129;118
00434106952;S GONCALO BARRO VERM;258;118
00434106953;BOA VISTA ASA BRANCA;215;118
00434106954;P ALEGRE PB WAL MART SUL;258;118
00434106955;FORTALEZA PB COL 7 SET2;43;118
00434106958;P PRUDENTE PB SANTA CASA;43;118
00434106960;BH MILIONARIOS;172;118
00434106963;GUARULHOS BAIRRO S JOAO;172;118
00434106966;S B C PB KOSTAL;43;118
00434106968;SP NOVA AV DOS TAJUR;129;118
00434106972;P ALEGRE BARRA SHOP SUL;172;118
00434106973;SP PB MOBIBRASIL;86;118
00434106976;JI PARANA NOVA BRASILIA;172;118
00434106980;PERSONNALITE JUIZ DE FORA;129;118
00434106984;SP PB FESP;43;118
00434106985;BH CRISTIANO MACHADO;129;118
00434106992;J PESSOA PB HOSP UNIMED 8120;215;118
00434106996;OSASCO BUSSOCABA;86;118
00434106997;OSASCO AV JOAO ANDRA;129;118
00434106998;S GONC DO AMARANTE-I;344;118
00434106999;CABO-SHOP COSTA DOURADA;215;118
00434107001;VITORIA PB UNIMED;215;118
00434107004;BARCARENA PB ALBRAS ALUM;43;118
00434107006;PERSON BH CENTRO;129;118
00434107008;PERSON BLUMENAU;129;118
00434107009;PERSONNALITE ASA NORTE OF;172;118
00434107011;PERSON ST COML SUL;215;118
00434107012;PERSONNALITE GLICERIO;129;118
00434107013;PERSON NOVA BATEL;129;118
00434107015;PERSONNALITE CENT CIVICO;172;118
00434107017;PERSONNALITE BOCAIUVA;215;118
00434107023;PERSON MACEIO;215;118
00434107024;PERSON NATAL;86;118
00434107025;PERSONNALITE NITEROI;215;118
00434107027;PERSONNALITE POA C GOMES;129;118
00434107028;PERSONNALITE PRAIA DE BEL;129;118
00434107029;PERSONNALITE BOA VIAGEM;215;118
00434107030;PERSONNALITE DERBY;172;118
00434107031;PERSONNALITE RP JD SUMARE;172;118
00434107032;PERSONNALITE SAENS PENA;172;118
00434107037;PERSONNALITE N S DA PAZ;129;118
00434107043;PERSONNALITE PITUBA;129;118
00434107051;PERSON SP IBIRAPUERA;129;118
00434107054;PERSONNALITE SAO BENTO;172;118
00434107055;PERSON SP PAULISTA 2;258;118
00434107057;PERSON SP ANGELICA;172;118
00434107062;PERSON SP JD EUROPA;43;118
00434107063;PERSONNALITE SP ALTO B VI;129;118
00434107066;PERSON SP PERDIZES;172;118
00434107070;PERSONNALITE MORUMBI OFC;172;118
00434107071;PERSON SP NACOES;43;118
00434107074;PERSON VITORIA ES;129;118
00434107107;PIRACICABA PIRACICAMIRIM;129;118
00434107109;SP RUA NAZARE PAULIS;215;118
00434107111;SAO CAET SUL VL PAUL;172;118
00434107116;CAXIAS SUL PB HSP UNIMED;215;118
00434107118;MAGE SIQUEIRA;172;118
00434107123;NATAL POTIGUAR;172;118
00434107125;RECIFE CAPIBARIBE;387;118
00434107126;S J PINHAIS PB ACISPIC;301;118
00434107127;SAO LUIZ MARANHENSE;387;118
00434107128;SP VILA BRASILANDIA;86;118
00434107129;SP LAUZANE PAULISTA;129;118
00434107131;SP AV MATEO BEI;172;118
00434107133;CHAPECO-SAO CRISTOVA;215;118
00434107134;BLUMENAU-ITOUPAVA NO;258;118
00434107135;STO ANDRE AV ITAMARA;129;118
00434107136;S J R PRETO B ELDORA;129;118
00434107137;BELEM ICOARACI;215;118
00434107139;STO ANDRE JD CAMPEST;215;118
00434107140;GOIANIA AV 24 DE OUTUBRO;215;118
00434107142;PELOTAS TRES VENDAS;129;118
00434107143;SP VILA ROMERO;129;118
00434107146;MOGI DAS CRUZES-BRAZ;172;118
00434107147;BRASILIA SAT PLANALT;172;118
00434107153;SP JARDIM SAO LOUREN;129;118
00434107154;SAO CAET SUL CERAMIC;172;118
00434107155;GUARULHOS RUA CACHOE;172;118
00434107156;TAUBATE PONTE SECA;43;118
00434107157;RIO TAQUARA PC JAURU;129;118
00434107158;ARACATUBA-R MARCILIO;172;118
00434107159;SUMARE BAIRRO MATAO;215;118
00434107160;CAMPINAS OURO VERDE;129;118
00434107161;BRASILIA SAT RIACH F;215;118
00434107162;ANANINDEUA-UNAMA;129;118
00434107163;MANAUS ALVORADA;129;118
00434107165;CAMPINAS RUY RODRIGUEZ;215;118
00434107166;JUNDIAI JD PAULISTA;172;118
00434107169;PERSONNALITE N SOROCABA;129;118
00434107170;CAMPINAS JD PROENCA;172;118
00434107174;OSASCO VILA YARA;172;118
00434107176;BH VILARINHO;215;118
00434107177;NITEROI BAIRRO PENDO;129;118
00434107178;JUIZ DE FORA ANDRADA;172;118
00434107182;ELIAS FAUSTO SP;129;118
00434107185;BELFORD ROXO-JD STA;215;118
00434107187;SAO J PINHAIS PB VOLKS;129;118
00434107188;PAULO AFONSO BA;215;118
00434107189;PALMEIRA DOS INDIOS;129;118
00434107190;RIO PRACA MAUA;258;118
00434107193;SAO CARLOS EPISCOPAL;215;118
00434107197;FLORIANOPOLIS ILHA C;301;118
00434107199;EXTREMA MG;172;118
00434107202;SAO GONCALO BAIRRO R;301;118
00434107204;JEQUIE FRANCISCO ALVES;129;118
00434107205;RIO JD MEIER CACHAMB;129;118
00434107206;JARAGUA DO SUL-MAREC;258;118
00434107207;CARAPICUIBA-VILA DIR;172;118
00434107208;NOVA IGUACU COMEN SO;129;118
00434107209;GOIANIA ST PEDRO LUD;215;118
00434107210;SP JARDIM ARPOADOR;215;118
00434107211;SAO JOAO MERITI V TE;129;118
00434107212;OSASCO VILA PESTANA;129;118
00434107214;SP VILA RE;129;118
00434107215;SP AV JOSE MARIA WIT;129;118
00434107216;NITEROI SANTA ROSA;172;118
00434107219;CANOAS RUA BOQUEIRAO;129;118
00434107220;GUARULHOS PONTE GRAN;129;118
00434107221;MANAUS PARQUE 10;129;118
00434107222;CURITIBA FAZENDINHA;258;118
00434107226;RECIFE CEASA;129;118
00434107227;RECIFE VERDES MARES;301;118
00434107230;SANTO AMARO BA;172;118
00434107234;DUQUE DE CAXIAS PB MARCOPOLO R;86;118
00434107235;CAMPINAS PB PIRELLI;86;118
00434107236;FEIRA SANTANA PB PIRELLI;43;118
00434107238;LIMEIRA PB MAHLE M L;43;118
00434107241;PM FERNANDOPOLIS;86;118
00434107244;MACAE - CORREGO OURO;172;118
00434107247;REDENCAO PA;344;118
00434107251;COMPAZ;215;118
00434107252;MANAUS PB LENOVO;43;118
00434107255;RIO PB TV GLOBO;215;118
00434107258;CAXIAS DO SUL PB EAT;215;118
00434107259;SETE LAGOAS PB PREF MUN 700;215;118
00434107260;RESENDE PB PREF MUNIC;215;118
00434107262;CANOAS PB CENTRO UNI;172;118
00434107264;APARECIDA DE GOIANIA;129;118
00434107265;PARACAMBI PB PREF MUN 6080;43;118
00434107266;RIO PB PROSEGUR BRAS;43;118
00434107275;RIO PB PETROLEO IPIR;172;118
00434107286;PB POCOS DE CALDAS DANONE 267;43;118
00434107288;FRAIBURGO SC;215;118
00434107290;ITATIAIA PB JLR;43;118
00434107293;CAMBORIU SC;129;118
00434107296;PINDA PB NOVELIS;86;118
00434107297;IGUABA GRANDE RJ;215;118
00434107299;MATAO PB PREF MUNIC 0649;43;118
00434107300;CACAPAVA PB PREF MUNIC;129;118
00434107304;RIO PB REFR CONVENCA;258;118
00434107305;SP PB BUSINESS PARK LAPA;129;118
00434107310;CANELA PB PREF MUNICIPAL;215;118
00434107313;RIO PB FMC TECHNOLOG;215;118
00434107319;JUNDIAI PB MAHLE;129;118
00434107320;SP PB TV GLOBO;86;118
00434107322;ADAMANTINA PB PREF MUNIC 492;43;118
00434107323;PAROBE RS;129;118
00434107332;BELFORD ROXO HELIOPO;215;118
00434107333;RIO PADRE MIGUEL;172;118
00434107340;AMERICO BRASILIENSE;129;118
00434107345;RIO ANDARAI;172;118
00434107347;POUSO ALEGRE B FOCH;301;118
00434107348;PERSON ALTO POMPEIA;129;118
00434107349;SETE LAGOAS CANAA;172;118
00434107360;SALVADOR - CABULA;258;118
00434107364;BH GUARANI;129;118
00434107365;ITAJAI-CORDEIRO;129;118
00434107366;FORTALEZA CARL PAMPL;129;118
00434107367;CURITIBA SEMINARIO;129;118
00434107368;PORTO VELHO JATUARAN;172;118
00434107369;CONTAGEM B AMAZONAS;215;118
00434107370;SP REGENTE FEIJO;258;118
00434107371;P ALEGRE JARDIM LIND;215;118
00434107372;ARARAS JD SANTA CRUZ;172;118
00434107373;ITAPEVI AV PRES VARG;258;118
00434107374;EMBU GUACU SP;129;118
00434107375;SANTANA PARNAIBA CEN;129;118
00434107377;BAURU VL FALCAO;172;118
00434107378;RIO DAS OSTRAS A PEI;215;118
00434107379;POA AV 26 DE MARCO;86;118
00434107380;PERSON SP BELA VISTA;129;118
00434107382;STO ANDRE AV PORTUGA;129;118
00434107383;REGISTRO SP;129;118
00434107384;JOINVILLE-ITAUM;129;118
00434107385;SAO J CAMPOS JD AMER;129;118
00434107386;SAO BERN CAMPO PLANA;172;118
00434107387;OSASCO-PRESIDENTE ME;172;118
00434107389;RIO BRANCO B BOSQUE;172;118
00434107390;AMERICANA W LUIZ;215;118
00434107393;FORMOSA CENTRO;129;118
00434107395;ARAPIRACA AL;129;118
00434107396;PASSO FUNDO BRASIL O;129;118
00434107398;BOTUCATU CIDADE ALTA;172;118
00434107399;MARILIA ZONA NORTE;129;118
00434107404;PLAT CONDOMINIOS DIG BF 01;43;118
00434107407;CTBA FCO DEROSSO;215;118
00434107408;CAMPO GDE AV MATO GR;215;118
00434107409;SAO MATEUS ES;215;118
00434107410;FORTALEZA AV PONTES;301;118
00434107412;FORTALEZA PARANGABA;129;118
00434107413;MAUA CENTRO;172;118
00434107414;BH CEU AZUL;129;118
00434107416;AMERICANA RUA IACANGA;43;118
00434107417;APAR GOIANIA AV R VERDE;129;118
00434107419;SERRA CARAPINA;172;118
00434107421;LAURO FREITAS ATLANT;258;118
00434107422;LAVRAS CENTRO;258;118
00434107423;GUARULHOS AV SAO PAU;129;118
00434107424;JOINVILLE COSTA E SI;215;118
00434107425;MANAUS COMPENSA;86;118
00434107426;LAGES - BAIRRO CORAL;129;118
00434107427;SAO JOSE CAMPOS AV J;172;118
00434107428;SUZANO RUA BARUEL;344;118
00434107429;ILHABELA SP;86;118
00434107431;JUNDIAI HORTOLANDIA;301;118
00434107432;SOROCABA JD EUROPA;86;118
00434107434;SAPIRANGA CENTRO;129;118
00434107435;SP JARAGUA;301;118
00434107438;VOLTA REDONDA ST CEC;172;118
00434107440;S J CAMPOS JD DAS IN;129;118
00434107441;RESENDE AV CEL MENDES;172;118
00434107442;CAMPOS GOYT GUARUS;215;118
00434107443;CONTAGEM R MANTIQUEI;129;118
00434107444;7444 PALHOCA PTE IMARUIM;129;118
00434107446;ITATIBA R 29 DE ABRIL;129;118
00434107447;PERSONNALITE NOVA RECIFE;43;118
00434107449;P ALEG BALTAZAR GARC;129;118
00434107450;NOVA IGUACU KM 32;258;118
00434107451;SP VILA RICA;215;118
00434107453;BH PCA SAO VICENTE;258;118
00434107454;CURITIBA BAIRRO ALTO;215;118
00434107455;TERESOPOLIS FELIC SO;172;118
00434107456;CAMPOS GOYT FAZENDIN;129;118
00434107457;SP AV CIDADE ADEMAR;172;118
00434107459;NOVA FRIBURGO C PAUL;129;118
00434107460;CACHOEIRINHA FLOR CUNHA;172;118
00434107461;RIO MARECHAL FONTENE;129;118
00434107462;SAO GON BAIRRO PARAI;258;118
00434107463;SAO BERN CAMPO DEMAR;172;118
00434107464;ANANIDEUA-CIDADE NOV;129;118
00434107465;P ALEGRE AV TERESOPO;172;118
00434107467;JUNDIAI CAXAMBU;172;118
00434107468;CAMPINAS CAMPO GRANDE;172;118
00434107470;SAO PEDRO SP;129;118
00434107471;SP BAIRRO LAJEADO;172;118
00434107472;SP-AV YERVANT KISSAJ;129;118
00434107473;CURITIBA CID INDUSTR;215;118
00434107474;ABREU E LIMA PE;172;118
00434107476;FOZ IGUACU REP ARGEN;215;118
00434107477;JABOATAO GUARP CANDE;129;118
00434107480;SP AV JOAQUINA RAMAL;129;118
00434107482;SP PARADA DE TAIPAS;172;118
00434107485;STO ANTONIO DE JESUS;86;118
00434107486;SP AV DO RIO BONITO;215;118
00434107487;BLUMENAU-VELHA;129;118
00434107488;IMBITUBA-SC;215;118
00434107489;BARCARENA PA;215;118
00434107492;DOURADOS MARCELINO P;129;118
00434107493;MACEIO TABULEIRO;215;118
00434107494;BELEM-SACRAMENTA;215;118
00434107499;RIO BARRA AV DAS AME;344;118
00434107501;CURITIBA CAJURU;129;118
00434107509;FAZ R GRANDE PB PREF;215;118
00434107538;ARTUR NOGUEIRA SP;129;118
00434107544;MARIANA PB PREF MUNIC;215;118
00434107550;JAU PB PREF MUNICIPAL;43;118
00434107551;MARAU RS;172;118
00434107552;JAU PB SUBPREF MUNIC 0202;43;118
00434107555;BETIM PB TJMG FORUM;215;118
00434107557;TJMG - FORUM ESTADUA;43;118
00434107577;N S SOCORRO PB PREF MUN 0297;172;118
00434107578;P ALEGRE PB MERCURIO;215;118
00434107581;TEIXEIRA FREITAS PB PREF;215;118
00434107582;GOIANIA PB SAGA SA;43;118
00434107583;BARRO ALTO PB ANGLO;43;118
00434107589;RIO PB PETROBRAS;215;118
00434107590;ABAETETUBA-PA;129;118
00434107605;CENT AT PJ SP IGUATEMI;43;118
00434107612;GUARULHOS PB MODINE;43;118
00434107614;SBCAMPO PB TEGMA GES;129;118
00434107618;PAULINIA PB SYNGENTA;43;118
00434107619;UNID GESTAO FORNEC NUMERARIO;172;118
00434107620;JUNDIAI PB TAKATA PE;129;118
00434107621;SP PB BAYER SCHERING;43;118
00434107622;BELFORD ROXO PB UNIA;215;118
00434107627;CARIACICA PB RJ REFRESCOS;43;118
00434107628;GUARUJA PB LOCALFRIO 052;43;118
00434107631;SP PB HOSP GRAJAU;129;118
00434107632;PIRAI PB PREF MUNICI;215;118
00434107640;CASCAVEL PB FUND ASSIS;215;118
00434107645;GOIANIA PB HOSPFAR;215;118
00434107655;VINHEDO PB AGV LOGIS;129;118
00434107656;TERESOPOLIS PB FESO;215;118
00434107658;ARAPONGAS PB PRODASA 083;215;118
00434107659;CAMBE PB SANDOZ;43;118
00434107667;LINHARES PB MAIS IND SA;172;118
00434107671;PETROPOLIS PB CARL ZEISS;215;118
00434107676;DUQUE CAXIAS PB V RE;258;118
00434107680;CEMIG ANEL RODOVIARI;215;118
00434107689;CAMACARI AV RADIAL A;172;118
00434107690;SAO BERN CAMPO AV P;215;118
00434107692;VARZEA GRANDE CRISTO;129;118
00434107693;NAVIRAI MS;172;118
00434107694;RESENDE-ALEGRIA;215;118
00434107696;PARNAIBA PI;172;118
00434107699;SUMARE BAIRRO CURA;86;118
00434107701;HORTOLANDIA JD ROSOLEM;215;118
00434107704;SAO SEBASTIAO BOICUC;129;118
00434107705;IGUATU CE;86;118
00434107706;VITORIA DE SANTO ANTAO;129;118
00434107709;REGIONAL MIDDLE 7709 GOIANIA;129;118
00434107716;LUCAS DO RIO VERDE M;86;118
00434107718;SALVADOR PAU DA LIMA;258;118
00434107721;SALVADOR SH HORTO B VIST;258;118
00434107722;RIO-SANTA CRUZ PEDRO;86;118
00434107728;SAO LOURECO DA MATA;172;118
00434107729;SAO J CAMPOS VISTA V;172;118
00434107730;PAT BAYEUX PB 0372;215;118
00434107731;IPOJUCA PE;129;118
00434107732;FLORIANOP PRAIA INGL;215;118
00434107751;JUAZEIRO DO NORTE CE;215;118
00434107752;SP BAIRRO AGUA FUNDA;258;118
00434107756;MONTES CLAROS PL RIB;215;118
00434107757;CONSELHEIRO LAF TIRA;129;118
00434107759;RIO-BARCELOS DOMINGO;215;118
00434107761;PRAIA GRANDE VILA CA;86;118
00434107762;PRIMAVERA DO LESTE-M;129;118
00434107764;CURITIBA-ORLEANS;215;118
00434107767;FORTALEZA SHOP IGUATEMI;129;118
00434107768;CABO FRIO TAMOIOS;344;118
00434107769;S GON AV RAUL VEIGA;129;118
00434107771;CONTAGEM RESSACA;86;118
00434107772;DUQUE DE CAXIAS GRAM;301;118
00434107774;DIADEMA AV DOM JOAO;172;118
00434107775;CANELA RS;172;118
00434107778;CUIABA CENTRO SUL;258;118
00434107780;PARAUAPEBAS PA;215;118
00434107781;COTIA CAUCAIA DO ALT;129;118
00434107783;UBERLANDIA LUIZT FRE;129;118
00434107784;UBERLANDIA - ROOSEVE;215;118
00434107787;CENT AT PJ SP JUMANA;43;118
00434107793;MOGI MIRIM R PE ROQU;129;118
00434107795;JAPERI RJ;215;118
00434107799;BOMBINHAS SC;215;118
00434107811;N SRA DO SOCORRO SE;215;118
00434107815;PERSON GO ST BUENO;129;118
00434107816;PERSON FREGUESIA;129;118
00434107818;PERSON RIO MEIER;172;118
00434107821;PERSON SUDOESTE;172;118
00434107824;PERSON LOURDES;172;118
00434107826;PERSON CHAMPAGNAT;129;118
00434107829;MOGI CRUZES FC RODRI;172;118
00434107830;MANAUS SHOPPING MANA;215;118
00434107832;GOIANIA ST STA GENOVEVA;129;118
00434107833;PATOS PB;215;118
00434107834;MARABA NOVA MARABA;129;118
00434107836;SERRA PORTO CANOA;129;118
00434107837;MANAUS BOULEVARD MANAUS;172;118
00434107839;SP EDGAR FACO;215;118
00434107847;SP FREGUESIA DO O;172;118
00434107850;GER OPER ATIVOS EST DIGITAIS;1419;118
00434107851;CAMPO GDE JULIO CAST;301;118
00434107852;BELFORD ROXO LOTE XV;215;118
00434107853;DIADEMA MANOEL DA NO;258;118
00434107854;CACH ITAPEM STO ANTO;129;118
00434107855;CARIACICA JD AMERICA;129;118
00434107856;GUAPIMIRIM RJ;172;118
00434107857;MANAUS CID NOVA;172;118
00434107858;S JOSE FORQUILHINHAS;129;118
00434107859;SAO LUIS COHAMA;129;118
00434107861;SAO LUIS JOAO PAULO;129;118
00434107862;QUIXADA CE;172;118
00434107864;SERRA JACARAIPE;129;118
00434107866;RONDONOPOLIS D PEDRO;172;118
00434107867;SP VILA DAS BELEZAS;129;118
00434107870;SP SHOP METRO ITAQUE;258;118
00434107871;PELOTAS BENTO GONCALVES;129;118
00434107876;CUIABA CPA II;129;118
00434107879;DUQUE CAXIAS S CRUZ;215;118
00434107880;SP VILA MESQUITA;172;118
00434107883;CABREUVA BAIRRO JACA;129;118
00434107884;PAULISTA JANGA;129;118
00434107889;SAO J MERITI N S GRA;172;118
00434107890;PIRACAIA SP;129;118
00434107891;EUNAPOLIS BA;129;118
00434107892;BELO HORIZONTE - PRA;215;118
00434107893;CONTAGEM VL UNIVERSA;258;118
00434107908;SP CIDADE LIDER;129;118
00434107909;FERRAZ VASC XV NOVEM;215;118
00434107910;SP PARQUE SAO RAFAEL;172;118
00434107912;SP PARQUE JABAQUARA;172;118
00434107913;CABO FRIO SAO CRISTO;129;118
00434107916;UBERLANDIA SANTA LUZIA;172;118
00434107917;SP JD PERI PERI;129;118
00434107918;PARAGOMINAS PA;172;118
00434107921;SP BOSQUE DA SAUDE;129;118
00434107922;ARCO VERDE PE;129;118
00434107924;JABOATAO GUARARAP CE;215;118
00434107926;MACAE BARRA;129;118
00434107929;BRASILIA SAT AGUAS C;172;118
00434107931;SALVADOR PARIPE;86;118
00434107932;RIO NEGRINHO - SC;215;118
00434107933;MACAPA LEOPOLDO MACH;129;118
00434107934;GOIANIA CANAA;258;118
00434107935;SJR PRETO - AV D GALEAZZI;172;118
00434107938;GOIANIA PCA AVIAO;301;118
00434107939;ARUJA PB CTRO INDUSTRIAL;86;118
00434107941;TAUBATE CHARL SCHNNE;129;118
00434107942;RIO PEDRA DE GUARATI;258;118
00434107943;CRATO CE;258;118
00434107944;SANTANA AP;86;118
00434107945;CACOAL RO;215;118
00434107946;ARIQUEMES RO;172;118
00434107947;VENANCIO AIRES RS;129;118
00434107949;SP PB FUND CASPER LIBERO;86;118
00434107950;GUANAMBI BA;129;118
00434107951;MACEIO JATIUCA;258;118
00434107952;GUARAPARI MUQUICABA;129;118
00434107953;RIO-ESTR DO MENDANHA;215;118
00434107954;SP SANTANA PARQUE SH;172;118
00434107955;VERA CRUZ ILHA ITAPA;215;118
00434107957;BRASILIA SAT CEILAND SUL;129;118
00434107958;BH SHOPPING VILARINHO;129;118
00434107959;BARUERI PB D PONT BRASIL;86;118
00434107961;POCOS DE CALDAS VL C;215;118
00434107962;TIMON MA;86;118
00434107964;IMPERATRIZ BERN SAYA;172;118
00434107967;SERTAOZINHO NS APARECIDA;129;118
00434107970;PINHEIRAL RJ;258;118
00434107974;BIGUACU SC;129;118
00434107977;BARUERI ALDEIA DA SE;129;118
00434107979;MARACANAU CENTRO;172;118
00434107981;JOAO PESSOA CRUZ ARM;172;118
00434107983;GUARATINGUETA J PESS;86;118
00434107986;BRASILIA SAT PARANOA;129;118
00434107987;BRASILIA SAT RECANTO;258;118
00434107988;RIO VERDE JARDIM GOIAS;129;118
00434107992;PAULINIA GETULIO VARGAS;129;118
00434107994;BARBACENA PONTILHAO;215;118
00434107995;ITAPECERICA SERRA XV;129;118
00434107996;CAMAQUA RS;129;118
00434108002;CENT AT PJ GOIANIA CAMPINAS;43;118
00434108003;BOTELHOS MG;258;118
00434108004;DIADEMA LICO MAIA;215;118
00434108005;CAMBUI MG;258;118
00434108006;CENT AT PJ RECIFE VERDES MARES;43;118
00434108012;LONDRINA PB ATLAS SCHIND;43;118
00434108015;MONTE SIAO MG;172;118
00434108017;PETROPOLIS CORREAS;129;118
00434108019;NOVA IGUACU VIA LIGH;129;118
00434108021;SOCORRO TREZE DE MAI;86;118
00434108029;PARAISOPOLIS MG;215;118
00434108031;ITATIBA FLORENCIO;129;118
00434108036;RIB PRETO BRASILIENS;129;118
00434108039;ITAPOLIS FRANCISCO PORTO;43;118
00434108042;DESCALVADO GUERINO;129;118
00434108043;CAMARAGIBE PB PREF MUNIC;215;118
00434108044;MOGI DAS CRUZES CENT;129;118
00434108045;RIO BARAO DE MESQUIT;215;118
00434108046;RIO CLARO RUA QUATRO;129;118
00434108048;SAO J CAMPOS SAO DIM;215;118
00434108052;ITU PCA PADRE MIGUEL;215;118
00434108053;JACAREI JD P DO AMPA;129;118
00434108055;RIO FLUMINENSE;172;118
00434108057;CRUZEIRO ANTONIO PEN;43;118
00434108059;SP LEITE DE MORAES;129;118
00434108060;SAO VICENTE FREI GAS;129;118
00434108062;PETROPOLIS UNIAO;172;118
00434108064;TATUI JOSE BONIFACIO;129;118
00434108069;CENT AT PJ HADDOCK LOBO RJ;43;118
00434108071;ITAPETININGA MONSENHOR;43;118
00434108072;RIO NOVA HADDOCK LOB;129;118
00434108073;SOROCABA CEL NOGUEIRA;172;118
00434108074;VALINHOS VL EMBARE;129;118
00434108075;RIO CRISTOVAO;301;118
00434108077;RIO ENGENHO DE DENTR;172;118
00434108078;SAO BERN CPO PC MATR;258;118
00434108079;SANTOS WASHINGTON LU;129;118
00434108080;IBIRA SP;172;118
00434108082;RIO LUCAS;172;118
00434108086;MANAUS PB AGUAS AMAZONAS;43;118
00434108090;BRASILIA W3 SUL;215;118
00434108091;STO ANDRE SENADOR;129;118
00434108092;LONDRINA AV PARANA;172;118
00434108093;SP NOVA TUCURUVI;172;118
00434108096;ANAPOLIS 15 DE DEZEM;43;118
00434108103;RIO PB TRIBUNAL CONTAS;215;118
00434108105;SP CONSELHEIRO CARRA;215;118
00434108106;CAMPINAS GENERAL OSORIO;215;118
00434108109;CAMPO GDE AVENIDA;129;118
00434108111;SP MERCADO CANTAREIR;43;118
00434108113;RIO-BARRA SHOP NV LEBLON;215;118
00434108121;SP BAIRRO DO CAMBUCI;172;118
00434108122;SP LIBERO BADARO;172;118
00434108125;SP NOVA S MIG PAULIS;172;118
00434108129;SALVADOR COMERCIO;43;118
00434108130;FORTALEZA FLORIANO;301;118
00434108131;MANAUS 7 DE SETEMBRO;344;118
00434108136;SP NOVA VILA ZELINA;172;118
00434108137;SP ITABERABA;172;118
00434108138;EXTREMA PB PANASONIC;43;118
00434108144;FORTALEZA SAO GERARD;258;118
00434108147;LIMEIRA PCA TOLEDO BARRO;129;118
00434108148;DIADEMA JD DO COMERC;43;118
00434108149;TAUBATE RIO BRANCO;172;118
00434108150;SALVADOR SHOP DA BAHIA;258;118
00434108158;SANTOS LITORAL PAULI;172;118
00434108161;SP VILA ANDRADE;172;118
00434108162;SALTO D PEDRO II;129;118
00434108165;JUNDIAI PB CCR ACTUA;43;118
00434108166;NOVA IGUACU DOM WALM;172;118
00434108170;SP BERNADINO DE CAMP;129;118
00434108173;VIAMAO PB TRANSP COLETIV;215;118
00434108177;MANAUS PB TPV DO BRASIL;86;118
00434108180;SP PB NITRO QUIMICA;43;118
00434108182;BH PB MRS LOGISTICA;215;118
00434108183;PIEDADE ANTONIO LOUREIRO;172;118
00434108184;DIADEMA CASTELO BRAN;129;118
00434108185;OSASCO PB D M STA CRUZ;43;118
00434108189;RIO CIDADE UNIVERSITARIA;86;118
00434108191;GOIANIA PB HOSP F ASSIS;215;118
00434108192;JUIZ DE FORA RUA HAL;172;118
00434108197;BARUERI PB GRUPO BIG TAMBORE;129;118
00434108199;SP PB CSA SAUDE STA RITA;43;118
00434108202;RIO AUGUSTO VASCONCE;129;118
00434108205;SP BAIRRO CAMPO BELO;43;118
00434108207;RIO ROMEIROS;258;118
00434108210;JOAO PESSOA PARQUE S;258;118
00434108212;LAURO FREITAS DUMONT;172;118
00434108214;CURITIBA PB D M STA CRUZ;215;118
00434108216;MTE AZUL PAULISTA SP;129;118
00434108217;BARUERI SHOPPING TAM;258;118
00434108218;SINOP GOV JULIO CAMP;129;118
00434108219;RIO OUVIDOR;387;118
00434108224;VOTUPORANGA VL MUNIZ;129;118
00434108230;NOVA FRIBURGO CENTRO;215;118
00434108231;BELEM PB HOSP P DIAS;172;118
00434108232;FCO BELTRAO PB APEC;215;118
00434108233;FEIRA SANT M QUITERI;129;118
00434108234;MOGI GUACU PCA PE AR;43;118
00434108235;STO ANDRE PB TIM CELULAR;43;118
00434108236;PERSONNALITE CENTRO RIO;129;118
00434108238;T SERRA PB SWILLIANS;43;118
00434108240;RIO PB ALMIRANTE BARROSO;86;118
00434108249;BRUSQUE BARAO;129;118
00434108255;SAO BERN CAMPO SHOP;301;118
00434108259;OSASCO LGO DE OSASCO;129;118
00434108260;CARUARU N SRA DAS DO;172;118
00434108263;OSASCO CENTRO;172;118
00434108265;ANGRA DOS REIS CENTR;129;118
00434108267;VIAMAO FRANCISCO FIL;129;118
00434108270;SALVADOR R JOSE PERO;344;118
00434108271;MANAUS N S GRACAS;172;118
00434108276;UBERABA LEOPOLDINO;129;118
00434108279;FORTALEZA RIO BRANCO;215;118
