CDC;Nome;Peso;Grade
00434171073;ORBITALL;216;213
00434171117;SUP PLANEJAMENTO PATRIMONIAL;108;213
00434171139;SUP ATD CARTOES E PCP CENTRAIS;108;213
00434171140;SUP ORBITALL NEGOCIOS;108;213
00434171141;SUP BUSIN INTELLIGENCE CARTOES;108;213
00434171144;GER COML FDO MULTIPATROCINADO;108;213
00434171156;LIDERANCA CULT PERFORMANCE;6156;213
00434171164;SUP MESAS PF SOLUCOES DE CRED;216;213
00434171166;REG FIAT PARC MIT PJ 8;108;213
00434171167;REG CONCESSIONARIAS 2;108;213
00434171168;GER CONS OPERACOES E ATEND;108;213
00434171169;SUP DE TESOURARIA;108;213
00434171178;GER PLAN CONT FAI L CRED CARF;108;213
00434171183;GER IMPLA TELE;216;213
00434171202;APJ 0020 S ANDRE SP;432;213
00434171203;APJ 0150 SP S JUDAS TADEU;324;213
00434171204;APJ 1000 SP EST CONCEICAO;216;213
00434171225;APJ 0001 OSASCO SP;324;213
00434171226;APJ 0017 SAO BERN CAMPO SP;324;213
00434171227;APJ 0018 SAO CAETANO DO SUL-SP;324;213
00434171228;APJ 0027 SP DR ZUQUIM;432;213
00434171229;APJ 0046 GUARULHOS SP;216;213
00434171230;APJ 0048 SP BAIRRO DA LAPA;432;213
00434171231;APJ 0057 SP CENTRAL;324;213
00434171232;APJ 0061 SP AV ANGELICA;432;213
00434171233;APJ 0067 SP JABAQUARA;432;213
00434171247;APJ 0069 SP JD DA SAUDE;432;213
00434171248;APJ 0078 SP VL MARIA;432;213
00434171249;APJ 0081 SP VL MARIANA;216;213
00434171250;APJ 0137 SP INTERLAGOS;324;213
00434171251;APJ 0139 SP VL ESPERANCA;216;213
00434171252;APJ 0140 SP PQ SAO LUCAS;432;213
00434171253;APJ 0152 SP ALTO DA POMPEIA;324;213
00434171254;APJ 0160 SP B SANTO AMARO;432;213
00434171255;APJ 0167 SP LINS VASCONCELOS;432;213
00434171256;APJ 0183 SP ITAIM;432;213
00434171257;APJ 0188 SP PAMPLONA;324;213
00434171258;APJ 0190 SP BAIRRO PARAISO;324;213
00434171259;APJ 0192 SP BORBA GATO;432;213
00434171260;APJ 0237 SP PCA REPUBLICA;432;213
00434171261;APJ 0252 SP SETE DE ABRIL;432;213
00434171262;APJ 0253 COTIA SP;432;213
00434171263;APJ 0262 SP AV PAULISTA;432;213
00434171264;APJ 0263 S B CAMPO RUD RAMOS;216;213
00434171265;APJ 0285 SP MARACATINS;324;213
00434171266;APJ 0300 SP PCA PANAMERICANA;216;213
00434171267;APJ 0354 SP N SRA DO O;324;213
00434171268;APJ 0383 SP CARDOSO DE ALMEID;324;213
00434171269;APJ 0384 SP HORTO FLORESTAL;432;213
00434171270;APJ 0388 SP AV BRASIL;432;213
00434171271;APJ 0393 SP FARIA LIMA;324;213
00434171272;APJ 0444 SP R TEODORO SAMPAIO;324;213
00434171273;APJ 0445 SP IGUATEMI;432;213
00434171274;APJ 0452 SP SILVIO ROMERO;432;213
00434171275;APJ 0559 DIADEMA PIRAPORINHA;216;213
00434171276;APJ 0561 STO ANDRE VL PIRES;324;213
00434171277;APJ 0593 SP JOAO MENDES;432;213
00434171278;APJ 0644 SP BOM PASTOR;432;213
00434171279;APJ 0709 SP SERRA BRAGANCA;432;213
00434171280;APJ 0718 SANTO ANDRE-PARQUE DA;324;213
00434171281;APJ 0734 SP IMP LEOPOLDINA;324;213
00434171282;APJ 0736 SP CIDADE DUTRA;216;213
00434171283;APJ 0740 SP RUA TUTOIA;216;213
00434171284;APJ 0742 SP CLOD AMAZONAS;432;213
00434171285;APJ 0755 SP PIRITUBA;216;213
00434171286;APJ 0756 SP VL N CACHOEIRINHA;216;213
00434171287;APJ 0762 SP MOREIRA BARROS;432;213
00434171288;APJ 0763 SP S MIGUEL PAULISTA;216;213
00434171289;APJ 0764 SP ARTHUR ALVIM;216;213
00434171290;APJ 0765 SP PONTE RASA;216;213
00434171291;APJ 0770 SP JD ARICANDUVA;216;213
00434171292;APJ 0772 SP VIEIRA DE MORAIS;216;213
00434171293;APJ 0775 SP ACLIMACAO;324;213
00434171294;APJ 0776 SP BAIRRO SAO MATEUS;324;213
00434171295;APJ 0786 SP JD BONFIGLIOLI;324;213
00434171296;APJ 0866 SP PORTAL MORUMBI;432;213
00434171297;APJ 1145 BARUERI ALPHAVILL SP;324;213
00434171298;APJ 1571 SP JD MARAJOARA;216;213
00434171299;APJ 2000 SP AV LUIS C BERRINI;324;213
00434171301;UNID NEGOCIOS FIT;2376;213
00434171317;SUP ADM INFORMACOES GERENCIAIS;108;213
00434171326;GER LIBERACOES DE TI;108;213
00434171332;GAP-GPO APOIO COML POA;108;213
00434171363;GER INFORMACOES PRODUTIVID AGS;216;213
00434171365;UNID ITAU-EMP UM SJCAMPOS 0250;216;213
00434171368;SUP DE CREDITO E COBRANCA CI;1080;213
00434171380;APJ 0030 ATIBAIA SP;216;213
00434171381;APJ 0009 CAMPINAS SP;324;213
00434171382;APJ 0716 CAMPINAS FCO GLICERI;216;213
00434171383;APJ 0670 CAMPINAS TAQUARAL;216;213
00434171384;APJ 0940 CAMPINAS STO ANTONIO;324;213
00434171385;APJ 1419 CAMPINAS AMOREIRAS;216;213
00434171386;APJ 0546 CAMPINAS MORAES SALL;324;213
00434171387;APJ 0028 VALINHOS SP;216;213
00434171388;APJ 0796 JUNDIAI ANHANGABAU;216;213
00434171389;APJ 0026 JUNDIAI PONTE S JOAO;216;213
00434171390;APJ 0658 JUNDIAI VILA ARENS;216;213
00434171391;APJ 0277 AMERICANA SP;216;213
00434171392;APJ 0041 INDAIATUBA SP;216;213
00434171393;APJ 0279 LIMEIRA SP;216;213
00434171394;APJ 0031 MOGI MIRIM SP;216;213
00434171395;APJ 0054 PIRACICABA SP;216;213
00434171396;APJ 0050 RIO CLARO SP;216;213
00434171397;APJ 0144 ARACATUBA SP;216;213
00434171398;APJ 0043 ARARAQUARA SP;216;213
00434171399;APJ 0155 FRANCA SP;216;213
00434171400;APJ 0125 RIBEIRAO PRETO SP;216;213
00434171401;APJ 0623 RIB PRETO AV SAUDADE;216;213
00434171402;APJ 0332 RIB PRETO AV 9 JULHO;324;213
00434171403;APJ 0049 SAO CARLOS SP;216;213
00434171404;APJ 0045 S J R PRETO SP;216;213
00434171405;APJ 0792 SJR PRETO C LEME;216;213
00434171406;APJ 0075 BAURU SP;216;213
00434171407;APJ 0203 PRES PRUDENTE SP;216;213
00434171408;APJ 0774 SAO ROQUE SP;216;213
00434171409;APJ 0513 SOROCABA CERRADO;216;213
00434171410;APJ 0248 CARAGUATATUBA SP;216;213
00434171411;APJ 0052 GUARUJA SP;216;213
00434171412;APJ 0240 JACAREI SP;216;213
00434171413;APJ 0259 PINDAMONHAGABA SP;216;213
00434171417;SUP FINANC VEIC CRED IMOB;108;213
00434171418;GER PREVENCAO A FRAUDES;108;213
00434171419;APJ 0447 SANTOS MACUCO;216;213
00434171420;APJ 0610 SANTOS EMBARE;216;213
00434171421;APJ 1529 SJ CAMPOS P S DUMONT;216;213
00434171422;APJ 0721 S J CAMPOS B SANTANA;108;213
00434171423;APJ 0158 TAUBATE SP;216;213
00434171424;APJ 0462 PRAIA GRANDE SP;216;213
00434171425;APJ 0021 SANTOS SP;216;213
00434171426;APJ 0465 SAO VICENTE SP;216;213
00434171427;APJ 1613 S J CAMPOS N D AVILA;216;213
00434171428;APJ 2931 SAO SEBASTIAO SP;108;213
00434171441;UNID GESTAO PAB 0191 SP CLELIA;108;213
00434171449;APJ 0680 BRAGANC PTA RAUL LEME;108;213
00434171450;APJ 0007 BRAGANCA PAULISTA SP;108;213
00434171451;APJ 1536 CAMPINAS ANDRAD NEVES;108;213
00434171452;APJ 0166 CAMPINAS B BONFIM;216;213
00434171453;APJ 0666 PAULINIA SP;108;213
00434171454;APJ 1619 CAMPINAS BR GERALDO;216;213
00434171456;APJ 2934 CAMPINAS UNIMART SHOP;108;213
00434171457;APJ 1370 CAMPINAS BR ITAPURA;216;213
00434171458;APJ 0652 CAMPINAS JOAO JORGE;108;213
00434171459;APJ 0136 VINHEDO SP;216;213
00434171460;APJ 1586 JUNDIAI JUNDIAINOPOLI;108;213
00434171461;APJ 0560 ITATIBA SP;108;213
00434171462;APJ 0019 JUNDIAI SP;108;213
00434171463;REG CONCESSIONARIAS 9;216;213
00434171464;APJ 1578 AMERICANA V FREZZARIN;216;213
00434171465;APJ 0025 MOGI GUACU SP;108;213
00434171466;APJ 0731 PIRACICABA C BOTELHO;216;213
00434171467;APJ 0710 RIB PRETO JD PAULISTA;108;213
00434171468;APJ 1635 RIB PRETO IPIRANGA;108;213
00434171469;APJ 0865 RIB PRETO VL TIBERIO;108;213
00434171470;APJ 1569 SJR AV BADY BASSIT;108;213
00434171471;APJ 1657 BAURU PCA PORTUGAL;108;213
00434171472;APJ 0076 SOROCABA SP;108;213
00434171473;APJ 1653 SOROCABA ALEM LINHA;108;213
00434171474;APJ 3197 S J CAMPOS JD SATELIT;108;213
00434171475;APJ 0434 VICENTE DE CARVALHO-S;108;213
00434171476;APJ 2974 P GRANDE CID OCIAN;108;213
00434171477;APJ 1542 SANTOS VL MATHIAS;108;213
00434171478;APJ 0213 SANTOS MERCADO;108;213
00434171479;APJ 0245 SANTOS PONTA DA PRAIA;108;213
00434171480;APJ 0268 SANTOS PRAIA GONZAGA;108;213
00434171481;APJ 1604 SANTOS JOSE MENINO;108;213
00434171482;APJ 2973 SANTOS VILA BELMIRO;108;213
00434171483;APJ 0250 SAO JOSE CAMPOS SP;108;213
00434171486;APJ 4275 TAUBATE AV INDEPEND;108;213
00434171510;DIR PATRIMONIO COMPRAS ATIVOS;108;213
00434171511;APJ 1951 JUNDIAI 9 DE JULHO;108;213
00434171534;APJ 1272 OSASCO ANTONIO AGU;108;213
00434171571;APJ 0065 SP CASA VERDE;108;213
00434171579;APJ 0185 SP AV REBOUCAS;108;213
00434171597;APJ 0622 SP AV ITABERABA;108;213
00434171600;APJ 0682 SP ITAQUERA;108;213
00434171601;APJ 1192 SP ITAIM PAULISTA;108;213
00434171602;APJ 0074 SP VL FORMOSA;108;213
00434171603;APJ 0467 SP VL CARRAO;108;213
00434171611;APJ 0360 SP AV STA CATARINA;108;213
00434171612;APJ 0767 SP JD PRUDENCIA;108;213
00434171624;SUP SUPORTE PROCES-CARTAO CRED;1188;213
00434171647;GER PLANEJ CONTR PROD 3;108;213
00434171667;SUP PLANEJ E CONTROLE ACC;108;213
00434171675;APJ 0720 NITEROI ICARAI;216;213
00434171676;APJ 0059 NITEROI CENTRO;108;213
00434171677;APJ 0301 RIO CANDELARIA;216;213
00434171678;APJ 0310 RIO RUA SAO JOSE;108;213
00434171679;APJ 0769 RIO QUITANDA;108;213
00434171680;APJ 0204 RIO AVENIDA;216;213
00434171681;APJ 0540 RIO AV RIO BRANCO;108;213
00434171682;APJ 0477 RIO CINELANDIA;324;213
00434171683;APJ 0407 RIO MEXICO;108;213
00434171684;APJ 5628 RIO NILO PECANHA;108;213
00434171685;APJ 3032 RIO NOVA RIO BRANCO;216;213
00434171686;APJ 0576 RIO SETE DE SETEMBRO;108;213
00434171687;APJ 0684 RIO SAARA;108;213
00434171688;APJ 6148 SAO GONCALO RJ;216;213
00434171689;APJ 0094 S GONCALO B ALCANTARA;108;213
00434171690;APJ 0311 RIO LARGO HUMAITA;216;213
00434171691;APJ 0380 RIO GLORIA;108;213
00434171692;APJ 0706 RIO CATETE;108;213
00434171693;APJ 0314 RIO BAIRRO TAQUARA;324;213
00434171694;APJ 0387 RIO FREGUESIA;108;213
00434171695;APJ 6021 RIO LGO DA TAQUARA;108;213
00434171696;APJ 1185 RIO NOVA BARRA;216;213
00434171697;APJ 0459 RIO BARRA DA TIJUCA;108;213
00434171698;APJ 2927 RIO RECR BANDEIRANTES;108;213
00434171699;APJ 0309 RIO MEIER;108;213
00434171700;APJ 0406 RIO JARDIM DO MEIER;108;213
00434171701;APJ 5662 RIO DIAS DA CRUZ;108;213
00434171702;APJ 0598 RIO HADDOCK LOBO;216;213
00434171703;APJ 0703 LGO DA SEGUNDA FEIRA;108;213
00434171704;APJ 0408 RIO PCA DA BANDEIRA;108;213
00434171705;APJ 0485 RIO BAIRRO OLARIA;324;213
00434171706;APJ 0410 RIO BAIRRO DA PENHA;108;213
00434171707;APJ 0312 RIO AV BRAS DE PINA;108;213
00434171708;APJ 0496 RIO CANCELA;216;213
00434171709;APJ 0305 RIO ABOLICAO;108;213
00434171710;APJ 0307 RIO RUA CAPITAO FELIX;108;213
00434171711;APJ 1282 DQ CAXIAS BRG L SILVA;216;213
00434171712;APJ 0090 DUQUE DE CAXIAS RJ;108;213
00434171713;APJ 6079 DQ CAXIAS PC ROB SILV;108;213
00434171714;APJ 0201 NOVA IGUACU RJ;216;213
00434171715;APJ 6104 N IGUACU OTAV TARQUIN;108;213
00434171716;APJ 0229 S JOAO MERITI RJ;108;213
00434171717;APJ 0283 RIO VIUVA DANTAS;216;213
00434171718;APJ 6124 RIO BAIRRO CPO GRANDE;108;213
00434171719;APJ 1216 RIO BAIRRO SANTA CRUZ;108;213
00434171720;APJ 0782 RIO LARGO DO BICAO;216;213
00434171721;APJ 0402 RIO MADUREIRA;108;213
00434171722;APJ 0530 RIO MERCADO S SEBASTI;108;213
00434171723;APJ 0358 RIO REALENGO;216;213
00434171724;APJ 0847 RIO BANGU;108;213
00434171725;APJ 0783 RIO VL VALQUEIRE;108;213
00434171726;APJ 1246 RIO ROCHA MIRANDA;108;213
00434171727;APJ 0122 PETROPOLIS PC D PEDRO;216;213
00434171728;APJ 1641 PETROPOLIS R TERESA;108;213
00434171729;APJ 0299 TRES RIOS RJ;108;213
00434171730;APJ 0807 TERESOPOLIS RJ;216;213
00434171731;APJ 0222 NOVA FRIBURGO RJ;216;213
00434171732;APJ 0337 VOLTA REDONDA RJ;216;213
00434171733;APJ 0678 ANGRA DOS REIS RJ;108;213
00434171734;APJ 0320 RESENDE RJ;108;213
00434171735;APJ 0463 CAMPOS GOYTACAZES RJ;216;213
00434171736;APJ 6174 C GOYTACAZES LAPA;108;213
00434171737;APJ 1628 C GOYTACAZES AV PELIN;108;213
00434171738;APJ 2997 C GOYTACAZES BOULEVAR;108;213
00434171739;APJ 6128 MACAE PC WASHINGTON L;108;213
00434171740;APJ 1638 NITEROI PIRATININGA;108;213
00434171741;APJ 0417 RIO ITAMARATI;108;213
00434171742;APJ 0093 RIO AV GRACA ARANHA;108;213
00434171743;APJ 0715 RIO ESPLANADA;108;213
00434171744;APJ 1306 S GONCALO FELIC SODRE;108;213
00434171745;APJ 0357 RIO BAIRRO FATIMA;216;213
00434171746;APJ 0438 RIO ESTACIO;108;213
00434171747;APJ 0405 RIO FREI CANECA;108;213
00434171748;APJ 0389 RIO BOTAFOGO;216;213
00434171749;APJ 0271 RIO FLAMENGO;108;213
00434171750;APJ 0733 RIO SAO CLEMENTE;108;213
00434171751;APJ 0726 RIO VISC DE PIRAJA;324;213
00434171752;APJ 0272 RIO GAVEA;108;213
00434171753;APJ 0413 RIO LEBLON;108;213
00434171754;APJ 0571 RIO RAINHA ELIZABETH;216;213
00434171755;APJ 0308 RIO COPACABANA;108;213
00434171756;APJ 0304 RIO BAIRRO IPANEMA;108;213
00434171757;APJ 0778 RIO RAMOS;216;213
00434171758;APJ 0023 RIO BAIRRO BONSUCESSO;108;213
00434171759;APJ 0584 RIO DEMOCRATICOS;108;213
00434171760;APJ 0934 RIO VILA ISABEL;108;213
00434171761;APJ 0488 RIO BAIRRO GRAJAU;108;213
00434171762;APJ 0416 RIO BAIRRO MARACANA;108;213
00434171763;APJ 0281 RIO SAENS PENA;216;213
00434171764;APJ 0303 RIO USINA;108;213
00434171765;APJ 3031 RIO RUA URUGUAI;108;213
00434171766;APJ 0370 RIO ILHA GOVERNADOR;216;213
00434171767;APJ 1595 RIO CACUIA;108;213
00434171768;APJ 0941 MACAE RJ;216;213
00434171779;DEPTO DE ANALISE RENDA FIXA;216;213
00434171786;SUP PRODUTOS ESTRUTURADOS;216;213
00434171787;SUP PROD OP E CLIENTES ESTRAN;216;213
00434171822;UNID ESTRATEGIA COMERCIAL;108;213
00434171826;SUP RELACIONAMENTO EMPRESAS;108;213
00434171836;DIR CONSULTORIA 1;2160;213
00434171837;SUP COMPL CI INFRA ESTRUT TI;108;213
00434171922;DIR MKT VAREJO;108;213
00434171923;SUP MKT PF TOPO PIRAMIDE;108;213
00434171931;DIR PLANEJAMENTO ACIVS;108;213
00434171953;UNID ATEND SUPORTE EXTERN PF;216;213
00434171954;GERENCIA SERVICOS DE TI;2916;213
00434171955;GER SUP TELECOM GEST REC TI;756;213
00434171956;GER MENSAG SOLUC COLABORACAO;324;213
00434171969;GER VENDAS ESP IMOB;324;213
00434172031;SUP SEG ALTO PADRAO;1836;213
00434172040;GER NOP - SEDE;108;213
00434172042;GER REGIONAL 1 - SEDE;108;213
00434172046;UNID GER ESTRATEGIA VENDAS;41796;213
00434172053;SUP EDUCACAO E ASSALARIADOS;108;213
00434172057;DIR PRODUTOS PORTFOLIO CARTOES;324;213
00434172058;SUP PORTFOLIO PARCERIAS CARTOE;108;213
00434172064;GER CART PROD PORTF EMP CONGL;108;213
00434172065;GER PROJ CORRENTISTAS E PJ;108;213
00434172066;UNID LEGADO BANCO SP;108;213
00434172082;GER COMERCIAL CARTOES PJ;216;213
00434172101;GER DE PROCESSOS DE CARTOES;108;213
00434172116;DIR CONTR FINANC UNID EXTERNAS;216;213
00434172155;SUP COML CRED IMOBILIARIO PF;1080;213
00434172162;UNID SOLUCOES;108;213
00434172168;GER PROJ SOLUCOES VOZ;1620;213
00434172169;COORD OP TELECOM AGENCIAS;4320;213
00434172193;RT PAGAR E GERIR FLUXO CAIXA;864;213
00434172194;DIR PRODUTOS ATIVOS PJ;1728;213
00434172203;DIR EXEC COMERCIAL EMPRESAS;1404;213
00434172259;APJ 1538 CURITIBA BATEL;216;213
00434172260;APJ 3708 CURITIBA SAO BRAZ;108;213
00434172271;APJ 4018 LONDRINA CENTRO;216;213
00434172272;APJ 1555 LONDRINA LORD LAVAT;108;213
00434172273;APJ 3893 LONDRINA AV TIRADENT;216;213
00434172274;APJ 0088 CAMBE PR;108;213
00434172275;APJ 0109 LONDRINA PR;216;213
00434172276;APJ 1686 LONDRINA-DUQUE DE CAX;108;213
00434172277;APJ 3770 LONDRINA OURO VERDE;108;213
00434172278;APJ 0113 MARINGA PR;216;213
00434172279;APJ 2778 TELEMACO BORBA PR;216;213
00434172281;APJ 3837 MARINGA AV PARANA;108;213
00434172282;APJ 3344 MARINGA JD ALVORADA;108;213
00434172283;APJ 3788 MARINGA CENTRO;216;213
00434172284;APJ 0932 MARINGA VELHO PR;216;213
00434172286;APJ 1688 CURITIBA XAXIM;216;213
00434172287;APJ 3833 CURITIBA DEODORO;216;213
00434172288;APJ 1656 CURITIBA ALTO RUA XV;108;213
00434172289;APJ 0273 CURITIBA B PORTAO;216;213
00434172290;APJ 3720 CURITIBA AV AGUA VER;108;213
00434172291;APJ 0615 CURITIBA JUVEVE;216;213
00434172292;APJ 3727 CASCAVEL S CRISTOVAO;108;213
00434172297;APJ 3822 CURITIBA SITIO CERCAD;108;213
00434172298;APJ 4020 CAMPO LARGO PR;108;213
00434172299;APJ 3733 GUARATUBA PR;108;213
00434172300;APJ 3702 CTBA AUGUST STRESSER;108;213
00434172301;APJ 0616 CURITIBA PINHEIRINHO;216;213
00434172302;APJ 0624 CURITIBA HAUER;216;213
00434172303;APJ 3891 CURITIBA MURICI;216;213
00434172304;APJ 3834 CURITIBA RP ARGENTINA;216;213
00434172305;APJ 3811 CURITIBA CEASA;216;213
00434172306;APJ 0274 CURITIBA MAL FLORIANO;216;213
00434172308;APJ 0655 CURITIBA VSC DE NACAR;216;213
00434172309;APJ 3892 CURITIBA CENTR CIVICO;216;213
00434172310;APJ 3707 CURITIBA BOM RETIRO;108;213
00434172311;APJ 3835 CURITIBA COMENDADOR;216;213
00434172312;APJ 0548 CURITIBA PR;216;213
00434172313;APJ 0566 CTBA MARIANO TORRES;216;213
00434172314;APJ 4011 CURITIBA XV NOVEMBRO;216;213
00434172315;APJ 0098 CURITIBA R DAS FLORES;108;213
00434172316;APJ 3812 CTBA ERASTO GAERTNER;216;213
00434172317;APJ 0879 CURITIBA BACACHERI;108;213
00434172318;APJ 4015 CURITIBA CHAMPAGNAT;216;213
00434172319;APJ VIRTUAL 2988 CURITIBA R P;108;213
00434172320;APJ 2947 PINHAIS PR;216;213
00434172321;APJ 3722 CURITIBA TARUMA;108;213
00434172322;APJ 3858 S J DOS PINHAIS PR;216;213
00434172323;APJ 0942 S J PINHAIS R BARBOSA;108;213
00434172324;APJ 2929 ARAUCARIA PR;216;213
00434172325;APJ 0282 CASCAVEL PR;216;213
00434172326;APJ 3810 CASCAVEL AV BRASIL;108;213
00434172327;APJ 3838 CASCAVEL P WILSON JOF;216;213
00434172328;APJ 0316 TOLEDO PR;108;213
00434172329;APJ 3839 FOZ DO IGUACU CENTRO;216;213
00434172330;APJ 0629 FOZ DO IGUACU PR;108;213
00434172331;APJ 1437 FRANCISCO BELTRAO PR;108;213
00434172332;APJ 3857 GUARAPUAVA PR;216;213
00434172333;APJ 0256 GUARAPUAVA R P LEONID;108;213
00434172334;APJ 3786 PARANAGUA F SOBRINHO;216;213
00434172335;APJ 0118 PARANAGUA PR;108;213
00434172336;APJ 1235 PATO BRANCO PR;216;213
00434172337;APJ 0200 PONTA GROSSA PR;216;213
00434172338;APJ 0780 P GROSSA NOVA RUSSIA;108;213
00434172355;SUP DE OPERACOES ITAUBANK;108;213
00434172383;SUP CONTR RISCOS TESOURARIA;216;213
00434172395;SUP REG PERSONNALITE 18;108;213
00434172396;SUP REG PERSONNALITE 19;108;213
00434172397;SUP REG PERSONNALITE 20;108;213
00434172404;SUPERINT COML REG 13 UPJ IBK;972;213
00434172405;SUPERINT COML REG 14 UPJ IBK;1944;213
00434172406;SUPERINT COML REG 15 UPJ IBK;1836;213
00434172407;SUPERINT COML REG 16 UPJ IBK;1296;213
00434172414;SUP COML ITAUBANK-EMP 92;1620;213
00434172415;SUP COML ITAUBANK-EMP 93;108;213
00434172416;PLAT IBK-EMP 2 LONDR-L LOV1555;216;213
00434172417;PLAT IBK-EMP 2 RIO- RIO BR0540;216;213
00434172419;PLAT IBK-EMP 2 BH -R BAHIA1430;324;213
00434172421;PLAT IBK-EMP 2  FOR BEZ ME1602;108;213
00434172422;PLAT IBK-EMP2 GOIAN-REP LI3277;216;213
00434172423;PLAT IBK-EMP 2 SALV AMARAL4297;216;213
00434172456;PROD VENDAS DIRECIONADOS;108;213
00434172559;REG LOJAS INDEPENDENTES 16;108;213
00434172560;SUP COML FIAT 14;216;213
00434172626;SUP COML REG 55-JABAQ/TABOAO;108;213
00434172627;SUPERINT COML REG 69-RJN-ES;216;213
00434172640;GER RENEGOCIA EXT CASOS ESP;108;213
00434172682;GER ENG CANAIS MOB E VENDAS PJ;216;213
00434172745;SUP CONSULTORIA VAREJO;864;213
00434172747;VIRTUAL ITAUCARD;1836;213
00434172853;SUP COMERC SECURITIES SERVICES;216;213
00434173593;SUP RECUP CREDITO CORP E MM;108;213
00434173860;SUP OP EMPRESAS;216;213
00434175140;SUP SIST PROJETOS WMS;324;213
00434175544;SUP DIST DIRETA INVESTIMENTOS;216;213
00434175870;DIR EXEC RISCO OPERAC E COMPL;108;213
00434176019;3102 AGOP E3 BH FUNCIONARIOS;432;213
00434176178;DIR MARKETING NEG BANCARIOS;216;213
00434176485;SUP BENEFICIOS E SAUDE OCUPACI;756;213
00434176592;UNID OPERACOES;108;213
00434177384;AREA RELACOES INSTITUCIONAIS;324;213
00434178257;DIR INVEST SERVICES OPERATIONS;324;213
00434182472;OPERACOES E TI REDE;108;213
00434183909;AREA DE CREDITO AO CONSUMIDOR;108;213
00465200401;AREA ITAU HOLDING FINANCEIRA;108;213
01035505044;SUPERINT SERV EMPRESA;108;213
01058100102;SUP CUSTODIA INTERNACIONAL;216;213
02000500001;ITAU SEGUROS - MATRIZ;3780;213
02032400209;DIR ADM FINANCEIRA FIC;108;213
02039100415;DIR ADM FINANCEIRO FAI;108;213
02039207502;CARTOES CONGLOM INCORP VIRTUAL;108;213
03035701680;CUSTOS AS - SEGS AGENCIAS;2592;213
03040107489;SUP OPER VIDA PREV CAPITALIZ;2160;213
06033501204;DIRETORIA COMERCIAL APJ;216;213
06033538288;DIR COMERCIAL EMPRESAS TRES;540;213
06034970507;DIR CREDITO E COBRANCA ACIVS;108;213
07042600531;DIR COML TAM ITAUCARD;108;213
07042672031;SUP SEG ALTO PADRAO;216;213
